stop_lat,stop_lon,type,multimodal
28.695018,77.134581,Bus,Harsh Vihar(DC4305_3292)
28.697677,77.133852,Bus,DTC Apartments(DC4307_3293)
28.699602,77.134723,Bus,Kapil Vihar(DC4309_3294)
28.7286,77.1648,Bus,Jahangirpuri A-Block(U01658_3295)
28.7304,77.168,Bus,Jahangirpuri K Block(U01711_3296)
28.7324,77.1713,Bus,Jahangirpuri E-Block(U01764_3297)
28.616183,77.318517,Bus,Kalyan Puri Terminal(DC5386_3298)
28.617713,77.316733,Bus,Samudaya Bhawan Khichripur Village(DC5388_3299)
28.618933,77.287867,Bus,Mother Dairy Crossing(U03408_3300)
28.66094,77.0117,Bus,Loknayak Puram(DC5241_3301)
28.7257,77.1628,Bus,Jahangirpuri GT Road(U99911_3302)
28.647416,77.11631,Bus,Tagore Garden (Gurudwara Road)(DC104_3303)
28.667007,77.22751,Bus,ISBT Kashmere Gate Terminal(DC4574_3304)
28.599036,77.162675,Bus,Dhaula Kuan (Ring Road)(U01633_3306)
28.640183,77.1455,Bus,Loha Mandi(DC3917_3307)
28.585783,76.981288,Bus,Paprawat Village(DC5445_3308)
28.610958,77.034017,Bus,Suraj Vihar Shani Mandir(DC3627_3313)
28.608333,77.034871,Bus,NSIT (Netaji Subhas Institute)(U00417_3314)
28.60592,77.036311,Bus,Dwarka Sec 13 / 14(U00422_3315)
28.604189,77.038983,Bus,MRV School Sec 13 Dwarka(U00440_3316)
28.602717,77.04115,Bus,Dwarka Sec 13-3 Xing(DC3628_3317)
28.602455,77.04269,Bus,Dwarka Sec 3/4(U00450_3318)
28.604689,77.046249,Bus,DPS Matiyala(U00467_3319)
28.605169,77.052035,Bus,Matiyala Crossing(DC3629_3320)
28.604211,77.054786,Bus,Raja Puri(DC3840_3321)
28.5469,77.3066,Bus,Okhla Extension (Abul Fazl Encalve)(U99854A_3322)
28.591683,77.2235,Bus,Lodhi Colony(U02639_3323)
28.596,77.2233,Bus,Max Mueller Marg(U02636_3324)
28.597807,77.219434,Bus,Prithviraj Road Crossing(U02590_3325)
28.591317,77.239667,Bus,Lodhi Hotel(U99931A_3326)
28.619333,77.288317,Bus,Mother Dairy Crossing(U03410_3327)
28.617792,77.316785,Bus,Samudaya Bhawan Khichripur Village(DC5389_3328)
28.616317,77.3185,Bus,Kalyan Puri Terminal(DC5387_3329)
28.610497,77.24023,Bus,National Stadium(U02906_3330)
28.6891258965146,77.2780578870976,Bus,Babarpur Ext Maujpur Crossing(DC3991_3331)
28.683533,77.27525,Bus,Zafrabad School(DC3992_3332)
28.680583,77.273917,Bus,Madarsa / Welcome Seelam Pur(DC3993_3333)
28.676269,77.271694,Bus,Zafrabad(DC3994_3334)
28.673403394111,77.2701884297881,Bus,Seelampur Market Zafrabad Road(DC3995_3335)
28.659613,77.318421,Bus,Shreshtha Vihar(DC0101_3337)
28.659797,77.315038,Bus,Yojana Vihar(U03640_3338)
28.659983,77.311733,Bus,Yamuna Sports Complex(U03633_3339)
28.657733,77.310467,Bus,Ram Vihar(DC0103_3340)
28.652867,77.307967,Bus,Jagriti Enclave(DC0105_3341)
28.6508,77.3056,Bus,Saini Enclave(U03576_3342)
28.6455255,77.3006119,Bus,Hargovind Enclave(DC3974_3343)
28.640217,77.1455,Bus,Loha Mandi(U01437_3347)
28.63765,77.146312,Bus,Inderpuri (Krishi Kunj)(U01456IP_3348)
28.737713,77.130175,Bus,Rohini Sec15 E2(DC4142_3349)
28.590167,77.220617,Bus,Lodhi Garden(CWG501_3358)
28.83063,77.04937,Bus,Ghoga Village(DC5255_3359)
28.81997,77.063474,Bus,Sannoth Crossing / Ghoga Crossing(DC5257_3360)
28.793456,77.095712,Bus,Mann School(DC5195_3361)
28.783539,77.096774,Bus,Naya Bans(DC5193_3362)
28.776444,77.099846,Bus,Khera Khurd School(DC5190_3363)
28.620079,77.30087,Bus,East Vinod Nagar Depot(DC4039_3364)
28.620333,77.304833,Bus,Mayur Vihar Phase 2 (T)(DC4031_3365)
28.620583,77.307117,Bus,Radha Swami Satsang(DC4032_3366)
28.617317,77.3098,Bus,Lal Bahadur Shashtri Hospital(DC4034_3368)
28.546873,76.963232,Bus,Daulat Pur Village(DC4441_3369)
28.548397,76.98869,Bus,Kangan Heri - I(DC4447_3370)
28.553603,76.992783,Bus,Rishal Vihar(DC4449_3371)
28.684915,76.994521,Bus,Ghevra Crossing (Neelwal Road)(DC4993_3372)
28.6819,76.99195,Bus,Digambar Jain Mandir(DC4990_3373)
28.6767,76.98675,Bus,Vaishno Mata Mandir(DC4991_3374)
28.669932,76.97995,Bus,Neelwal Village(DC4992_3375)
28.634483,77.301867,Bus,Ashirwad Apartment(U03541_3376)
28.6329,77.2992,Bus,Mithla Apartment Chandar Vihar(U03506_3377)
28.63095,77.3008,Bus,Prince Apartment(U03521_3378)
28.6314,77.302,Bus,Neethi Apartment(U03540_3379)
28.6322,77.3043,Bus,Himalaya Apartment(U03562_3380)
28.601288,77.222162,Bus,J and K House(U02630_3381)
28.596544,77.217605,Bus,Prithvi Raj Road Crossing(U02502PR_3382)
28.564891,77.242826,Bus,Lajpat Nagar Ring Road(DC4189_3383)
28.5848,77.1722,Bus,Moti Bagh Gurudawara Nanakpura(U01784_3384)
28.669196,77.232252,Bus,ISBT Kashmere Gate (ORR)(U02813_3385)
28.5466885513153,77.2293459871191,Bus,Krishi Vihar(U02778_3388)
28.5528190392995,77.2279634082145,Bus,Siri Fort Road(U02734_3389)
28.622218,77.219112,Bus,Eastern Court(U02581_3391)
28.6323,77.2165,Bus,Shivaji Stadium Terminal(U02523SST_3392)
28.641464,77.246755,Bus,RajGhat Ring Road(U03008_3394)
28.649142,77.245613,Bus,Shanti Vana(U02983_3395)
28.657829,77.244768,Bus,Vijay Ghat(U02979_3396)
28.662929,77.236936,Bus,Hanuman Mandir / Yamuna Bazar(U99972_3397)
28.680934,77.227601,Bus,Metcalf House(U02745_3398)
28.658057,77.236927,Bus,Red Fort(U02864_3399)
28.680834,77.313631,Bus,Dilshad Garden School(U03644_3403)
28.5162405662911,77.2266044955944,Bus,Khanpur Ambedkar Nagar(U02717_3405)
28.5247299436444,77.2300662797738,Bus,Madangir DDA Flats(U02772_3406)
28.533688,77.231819,Bus,Sheikh Sarai Phase II(U02809_3407)
28.5322,77.2278,Bus,Vocational College(U02729_3408)
28.5314,77.224183,Bus,PSRI(DC3715_3409)
28.52995,77.21805,Bus,Khirki Village(U02589_3410)
28.5294,77.2159,Bus,Hauz Rani(U02525_3411)
28.5283,77.212,Bus,HaujRani / MaxHospital(U02468_3412)
28.5279,77.2079,Bus,Press Enclave(U02389_3413)
28.5278,77.2052,Bus,Saket A block(Malviya Nagar Metro Station)(U02289_3414)
28.529313,77.2013,Bus,PNB Geetanjali(U02244_3415)
28.5308,77.1997,Bus,Geetanjali Enclave(U02217_3416)
28.5327,77.2046,Bus,Aurobindo College(U02303_3417)
28.5356,77.2085,Bus,Malviya Nagar(U02403_3418)
28.536531,77.209733,Bus,Begumpur (Malviya Nagar)(U02428_3419)
28.5422,77.2097,Bus,Bhavishya Nidhi Enclave(U02424_3420)
28.669404,77.207559,Bus,PS Sabzi Mandi / Ice Factory(U02386_3421)
28.6731,77.2071,Bus,Gali Daak Khana(U02370_3422)
28.677583,77.2078,Bus,Malka Ganj Terminal(U02388_3423)
28.679067,77.208183,Bus,Hansraj College(NS0313_3424)
28.718567,77.1391,Bus,Prashant Vihar F-Block(DC4611_3425)
28.720883,77.134467,Bus,Sai Apartment(DC4612_3426)
28.722,77.13285,Bus,Anubhav Apartment(DC4613_3427)
28.724621,77.129229,Bus,Vidya Marg Crossing(DC4614_3428)
28.727976,77.130452,Bus,Alok Kunj(DC5348_3429)
28.732496,77.134498,Bus,Manav Chowk(DC5352_3431)
28.735017,77.132717,Bus,D2 Rohini Sec 15(DC5354_3432)
28.737876,77.125726,Bus,District Park Sec16 Rohini(DC4137_3433)
28.739449,77.123339,Bus,Rohini Sec16 PocketI(DC4138_3434)
28.742262,77.120435,Bus,Rohini Sec 16 (Maharaja Aggarsen Dharam Sthal)(DC4619_3435)
28.6947,77.2097,Bus,Khalsa College(U02426_3436)
28.691304,77.208108,Bus,Patel Chest(U02393_3437)
28.689065,77.206953,Bus,Shri Ram College(U02369_3438)
28.68655,77.2057333333333,Bus,Maurice Nagar II(U02340_3439)
28.684606,77.203788,Bus,Banglow Road / Police Station Roop Nagar(U99843_3440)
28.68405,77.202317,Bus,Kamla Nagar/ Roop Nagar(U02262_3441)
28.647474,77.078444,Bus,H-3 Vikas Puri Terminal(DC4889_3442)
28.643391,77.079392,Bus,Vikaspuri J-Block(U00707_3443)
28.6385,77.0743,Bus,Gurudwara Vikaspuri(U00662_3444)
28.6381,77.0721,Bus,Oxford School(U00645_3445)
28.6352,77.0707,Bus,Budhela Village(U00629_3446)
28.633233,77.06885,Bus,C Block Vikaspuri(U00610_3447)
28.63145,77.068767,Bus,Police Station Vikaspuri(U00612_3448)
28.6295,77.06885,Bus,Vikas Puri Crossing(DC3703_3449)
28.6943666666667,77.2197666666667,Bus,Mall Road(U02588_3451)
28.705744,77.256144,Bus,Khajuri Circle(DC4651_3452)
28.711383,77.257017,Bus,Khajuri School(DC4652_3453)
28.713933,77.257383,Bus,Bihari Pur Gaon(DC4653_3454)
28.71675,77.257767,Bus,CRPF Camp(DC4654_3455)
28.725117,77.25895,Bus,Titiksha Public School(DC4656_3457)
28.729533,77.259633,Bus,Sabhapur Crossing(DC4657_3458)
28.732967,77.260083,Bus,Shaheed Bhagat Singh Colony Karawal Nagar(DC4658_3459)
28.71581,77.21608,Bus,Mukherji Nagar Baandh(DC5343_3461)
28.71125,77.21502,Bus,Batra Cinema(DC5341_3462)
28.709,77.2138,Bus,Mukharji Nagar Xing(U02490_3463)
28.70608,77.21208,Bus,Indra Vihar(U02472_3464)
28.6691747,77.0918331,Bus,Bheroan Enclave(DC5337_3465)
28.669955,77.083405,Bus,Guru Harkishan Nagar(DC5336_3466)
28.66511,77.0827,Bus,Ambika Vihar(DC5333_3467)
28.66201,77.08216,Bus,Sayed Gaon Nangloi (T)(DC5331_3468)
28.63843,77.07775,Bus,M Block Vikaspuri(U00692_3469)
28.63427,77.06869,Bus,C Block Vikas Puri(DC5329_3470)
28.63477,77.06174,Bus,Hastsal Village LIG Flats(DC5327_3471)
28.64067,77.05573,Bus,Vikas Nagar(DC5326_3472)
28.64828,77.053014,Bus,Hastsal JJ Colony(DC5323_3473)
28.768822,77.180721,Bus,Natthupura Terminal(U01889_3474)
28.653174,77.271397,Bus,Geeta Colony Block 5(DC4114_3475)
28.65235,77.269317,Bus,St. Lawrence School(DC4115_3476)
28.643403,77.270221,Bus,SDM Office Bank Enclave(DC4289_3477)
28.638617,77.269717,Bus,Bank Enclave Kishan Kunj(DC4117_3478)
28.635417,77.270017,Bus,Ramesh Park(DC4118_3479)
28.63205,77.2709,Bus,Lalita Park(DC4119_3480)
28.626217,77.196417,Bus,Talkatora Stadium(U02147_3481)
28.630717,77.197933,Bus,Kali Bari Marg Crossing(DC4120_3482)
28.63365,77.200033,Bus,Laxmi Narayan Temple(DC4121_3483)
28.6765027324952,77.3217588822296,Bus,Shahdara Border GT Road(U03747_3485)
28.624694,77.319302,Bus,National Highway 24 Crossing(U03697_3486)
28.623,77.3198,Bus,Gazi Pur DDA Flats(U03708_3487)
28.6203,77.3208,Bus,Gazipur Dairy Farm(U03718_3488)
28.6144,77.3214,Bus,Kalyan Puri Crossing (Ghazipur Road)(U03723_3489)
28.6760765,77.1187946,Bus,Madi Pur JJ Colony(DC5390_3490)
28.5392502664211,77.2319843535589,Bus,Chirag Delhi(U02799_3493)
28.561665,77.231819,Bus,Central School (MCKR)(U02815_3494)
28.6022,77.240417,Bus,Sunder Nagar(U02913_3495)
28.6106,77.2131,Bus,Udyog Bhawan(DC0071_3497)
28.610381,77.217327,Bus,Nirman Bhawan(DC0072_3498)
28.610217,77.22165,Bus,Vigyan Bhawan(U02625_3499)
28.610633,77.22595,Bus,Akbar Road(U02708_3500)
28.598467,77.225,Bus,Ravindra Nagar(U02675_3501)
28.6248,77.233,Bus,Mandi House(DC4006_3502)
28.622306,77.235589,Bus,Aaga Khan Hall(DC4002_3503)
28.62059,77.23795,Bus,Supreme Court(DC4004_3504)
28.612697,77.245017,Bus,Pragati Maidan (Bhairon Marg)(DC4134_3505)
28.7308057977556,77.2105341819419,Bus,Jharoda Village (Burari)(DC5301_3506)
28.724654,77.214825,Bus,Check Post (Burari)(DC5309_3507)
28.72373,77.216614,Bus,Wazirabad Village (Burari)(DC5310_3508)
28.728681,77.202792,Bus,Hardev Nagar / Jharoda Crossing (Burari)(DC5307_3509)
28.729792,77.198736,Bus,STA Burari(DC5305_3510)
28.538717,77.292267,Bus,Sarita Vihar K Block(DC4848_3511)
28.540783,77.297267,Bus,Jasola Vihar(DC4849_3512)
28.529983,77.192133,Bus,DDA Flats Lado Sarai(U02087_3519)
28.531317,77.197033,Bus,PTS (Geetanjali Enclave)(U02139_3520)
28.558983,77.273067,Bus,Sukhdev Vihar(DC3763_3521)
28.5608,77.2727,Bus,Holy Family Hospital(U04000A_3522)
28.529321,77.288346,Bus,Madanpur Khadar Crossing(U03425_3523)
28.513183,77.297783,Bus,Onida Factory(U03504_3524)
28.757064,76.945655,Bus,Jonti Border(DC5219_3526)
28.642517,76.986424,Bus,Dichau Kalan School(DC4433_3527)
28.639764,76.984106,Bus,Dichau Village(DC4435_3528)
28.624102,76.984675,Bus,Shiv Enclave Dichau(DC4438_3529)
28.6276,77.0697,Bus,Vikaspuri Xing(U99986_3531)
28.631217,77.068583,Bus,PS Vikas Puri(DC3695_3532)
28.647253,77.078371,Bus,H-3 Vikas Puri Terminal(DC4890_3533)
28.744817,77.133866,Bus,Badli Telephone Exchange(DC3771_3534)
28.737164,77.159897,Bus,Mukarba Chowk ORR(U01604_3535)
28.7307,77.1902,Bus,Christian Kabristan(DC3774_3536)
28.743164,77.131729,Bus,Rohini Sec 18 B-7 Road(DC5121_3537)
28.841813,77.113487,Bus,B-2 Narela E Block(DC4976_3538)
28.841843,77.121666,Bus,Singhola Village(DC4977_3539)
28.691722,77.101031,Bus,West Enclave / Sansad Vihar (T)(DC4360_3540)
28.68344,77.136724,Bus,Rajdhani Enclave / Mahindra Park(DC4296_3547)
28.685237,77.140696,Bus,Samrat Enclave(DC4294_3548)
28.684313,77.14563,Bus,Shakur Pur JJ Colony/ Britannia(DC4291_3549)
28.600817,77.228917,Bus,Sujan Singh Park(DC4111_3551)
28.602867,77.2278501,Bus,Humayun Road / Khan Market(U99919A_3552)
28.63215,77.190017,Bus,Upper Ridge Road(U99816_3553)
28.5651882,77.0496593,Bus,Pochan Pur Village Dwarka Sec 23(DC4170_3554)
28.566795,77.049037,Bus,Radha Swami Satsang Sec-23 Dwarka(DC4727_3555)
28.566415,77.040455,Bus,Dwarka Sec-23 Crossing(DC4725_3556)
28.564247,77.039619,Bus,Dwarka Sec-23B Crossing(DC4583_3557)
28.6232,76.920617,Bus,Kair Village(DC3530_3560)
28.7246136059136,77.182951056832,Bus,Majlis Park Metro Station(DC4223_3563)
28.668446,77.229444,Bus,Kashmere Gate City bus Terminal(U02749_3567)
28.596347,76.965226,Bus,Khera Village 2(DC5497_3569)
28.64659,77.24625,Bus,Shakti Sthal(DC5108_3570)
28.664924,77.234467,Bus,GGS Indraprastha University Kashmere Gate(U02835_3571)
28.682065,77.22433,Bus,IP College (Ring Road)(DC5110_3573)
28.82006,76.99796,Bus,Auchandi Sarvodaya School(DC4895_3574)
28.82149,76.99493,Bus,Auchandi Village(DC4896_3575)
28.8286,76.98803,Bus,Auchandi Border(DC4897_3576)
28.82142,76.97867,Bus,B R International School(DC4898_3577)
28.81707,76.97345,Bus,Mungesh Pur Village(DC4899_3578)
28.80981,76.96862,Bus,Jawahar Navodya School(DC4900_3579)
28.80613,76.96605,Bus,Katewra Crossing(DC4901_3580)
28.577368,77.108868,Bus,Indian Oil Station(U99930ASTL_3582)
28.579554,77.101708,Bus,Prehlad Pur(DC3643_3583)
28.581359,77.095829,Bus,Palam Colony Flyover(U00836_3584)
28.583825,77.091504,Bus,Dwarka Flyover Palam Village(DC3645_3585)
28.592467,77.228717,Bus,Dayal Singh College(U02756_3586)
28.5978,77.228467,Bus,Bharti Nagar(U02747_3587)
28.599217,77.2284,Bus,Sujan Singh Park(U02742_3588)
28.647358,77.11605,Bus,Tagore Garden (Gurudwara Road)(U99894A_3590)
28.652281,77.1075701,Bus,Raghubir Nagar F Block(DC0088_3592)
28.6735284449987,77.2699756306801,Bus,Seelampur Market Zafrabad Road(DC3976_3594)
28.676117,77.271317,Bus,Zafrabad(DC3977_3595)
28.6783,77.272583,Bus,Madarsa / Welcome Seelam Pur(DC3978_3596)
28.68426,77.275224,Bus,Zafrabad School(DC3979_3597)
28.690727,77.278602,Bus,Babarpur Ext / Maujpur Crossing(DC4059_3598)
28.69202,77.27931,Bus,Maujpur Metro Station(DC4961_3599)
28.554056,77.050407,Bus,Bharthal Chowk (Bharthal Road)(DC4480_3600)
28.543055,77.043846,Bus,Bharthal Village (Shyam Mandir)(DC4477_3601)
28.55245,76.9029,Bus,Malik Pur Village(DC4576_3602)
28.564222,77.179815,Bus,RK Puram Sec-1(U01879_3603)
28.822067,77.185018,Bus,Sungar Pur(DC5319_3604)
28.822018,77.188471,Bus,Tiggi Pur Village(DC5321_3605)
28.59870792487,76.9364446428843,Bus,Surehra Village(DC4506_3606)
28.7031378525484,77.0752384012064,Bus,Sultanpuri Terminal(U00667_3607)
28.6935,77.073,Bus,Sultan Puri AB Block(U00650_3608)
28.553836,77.057864,Bus,Dwarka Sec-21 Metro Station (Road Crossing)(DC4181_3609)
28.5569135,77.0531134,Bus,Transport Department Dwarka(DC4482_3610)
28.646361,77.084243,Bus,CRPF Camp Keshopur(DC3698_3612)
28.672683,77.279167,Bus,Welcome Colony(U03281_3613)
28.665274,77.230212,Bus,ISBT Kashmere Gate(U02771_3614)
28.6400333333333,77.2380333333333,Bus,Delhi Gate (JLN Marg)(U02878_3616)
28.542,77.2308,Bus,Chirag Dilli(DC0075_3619)
28.56246,76.843123,Bus,Dhansa Border (T)(U00002_3620)
28.557785,76.862694,Bus,Dhansa School(U00004_3621)
28.557811,76.867335,Bus,Dhansa Village(U00009_3622)
28.563288,76.871749,Bus,AIR Force Camp(U00011_3623)
28.669369,77.163949,Bus,Zakhira (Rohtak Road)(DC5167_3624)
28.67225,77.0936,Bus,Bhairon Enclave(DC5339_3625)
28.6749,77.2898,Bus,Shahdara Railway Bridge(U03429_3626)
28.7293,77.1662,Bus,Jahangirpuri B Block(U01681_3631)
28.7285,77.1648,Bus,Jahangirpuri A-Block(U01657_3632)
28.7314,77.0328,Bus,Karala Village(U00403_3633)
28.6146,77.3213,Bus,Kalyanpuri Crossing (Ghazipur Road)(U03722_3634)
28.620867,77.32055,Bus,Gazi Pur Dairy Farm(DC3681_3635)
28.6229,77.319767,Bus,Gazi Pur DDA Flats(DC3680_3636)
28.819892,77.063398,Bus,Sannoth Crossing / Ghoga Crossing(DC5256_3637)
28.83062,77.04927,Bus,Ghoga Village(DC5254_3638)
28.726417,77.126433,Bus,ESI Hospital(DC4615_3639)
28.729867,77.121483,Bus,Rohini Depot-II(DC4616_3640)
28.733817,77.115767,Bus,Rohini Sec-11 (Aggarwal Sabha)(DC4617_3641)
28.738683,77.117333,Bus,Rohini Sec 17A(DC4618_3642)
28.7271,77.0986,Bus,Sec-24 Rohini Main Road(DC0038_3643)
28.697411,77.15723,Bus,Prembari Pul(DC0024_3644)
28.653054,77.202311,Bus,Guru Govind Singh Crossing (Faiz Road)(U02255_3645)
28.691467,77.10095,Bus,West Enclave / Sansad Vihar (T)(DC4359_3646)
28.706807,77.126917,Bus,Fire Station Rohini Sec 8(U01202_3647)
28.757266,77.066803,Bus,Rohini Sec 35(DC5493_3648)
28.784571,77.063246,Bus,Rajeev Ratan Aawas Bawana(DC5458_3649)
28.794494,77.073595,Bus,Pragati Power Station Bawana(DC5457_3650)
28.800643,77.084064,Bus,Holambi Crossing(DC5456_3651)
28.6822625655308,77.0593951476165,Bus,Nangloi JJ Colony Lokesh Cinema(U00646A_3652)
28.6458894,77.3172575,Bus,ISBT Anand Vihar(U03688_3653)
28.7330833333333,77.17265,Bus,E Block Jahangir Puri Terminal(U01763_3654)
28.699534,77.134953,Bus,Kapil Vihar(DC4310_3655)
28.697529,77.134098,Bus,DTC Apartments(DC4308_3656)
28.694549,77.134674,Bus,Harsh Vihar(DC4306_3657)
28.692699,77.135213,Bus,Lok Vihar(DC4303_3658)
28.689203,77.135521,Bus,Chander Lok(DC4302_3659)
28.686426,77.136168,Bus,Road No-44 Crossing(DC4299_3660)
28.684076,77.136129,Bus,Mahindra Park Road No-44(DC4298_3661)
28.638517,77.129833,Bus,Maya Puri Crossing Ring Road(U01250_3662)
28.620483,77.110683,Bus,Maya Enclave BSES Office(U01052_3663)
28.657883,77.183367,Bus,Anand Parvat Terminal(U01936_3664)
28.681367,77.155417,Bus,Jai Mata Market Tri Nagar Terminal(U01550_3665)
28.683217,77.15435,Bus,A1 Keshav Puram(DC3926_3666)
28.6868,77.153933,Bus,C2 Keshav Puram(DC3927_3667)
28.6904,77.154983,Bus,C4 Keshav Puram(U01539_3668)
28.689217,77.159333,Bus,C8 Keshav Puram(U01590_3669)
28.694949,77.106328,Bus,Mangol Pur School (Outer Ring Road)(U01014MPS_3670)
28.603835,77.055125,Bus,Rajapuri(U00525_3671)
28.821909,77.188343,Bus,Tiggi Pur Village(DC5322_3672)
28.82197,77.185064,Bus,Sungar Pur(DC5320_3673)
28.5326,76.9194,Bus,Ghumman Heera Village(U00057_3674)
28.678733,77.166367,Bus,Shanti Nagar / Tri Nagar(U01686_3679)
28.693815,77.151074,Bus,Wazirpur DTC Depot / Netaji Subhash Palace(U01492_3680)
28.5469925560048,77.1248578714456,Bus,Mahipal Pur Crossing(U01189_3687)
28.545123,77.127987,Bus,Mahipal Pur Village(U01223_3688)
28.540177,77.131068,Bus,SecE-2 Pkt 12 Vasant Kunj(DC3790_3689)
28.537962,77.137332,Bus,Rang Puri Pahari(U01340_3690)
28.53678,77.140106,Bus,Vasant Kunj Sec-C80(U01367_3691)
28.534058,77.142574,Bus,ISIC Hospital(U01398_3692)
28.531059,77.146484,Bus,Kathuria Public School/Vasant Kunj D-7(U01455_3693)
28.525407,77.154654,Bus,Masood Pur Village(U01517_3694)
28.522576,77.157398,Bus,Vasant Kunj Sec-B73(U01567_3695)
28.5169,77.16152,Bus,Vasant Kunj Sec-D/3-4(U01605_3696)
28.51472,77.164148,Bus,Kishan Garh(DC3791_3697)
28.511783,77.166724,Bus,Vasant Kunj Sec-A(U01677_3698)
28.510465,77.166724,Bus,Vasant Kunj Sec-A  Pkt - B/C(U01745_3699)
28.508617,77.177233,Bus,Andheria More / Chhatarpur Metro Station(DC4508_3700)
28.509433,77.17875,Bus,Andheria Bagh More(U01858_3701)
28.514082,77.186152,Bus,Qutub Minar Metro Sation(U99991_3702)
28.520436,77.189398,Bus,Ahinsa Sthal(U02045_3703)
28.5242961599951,77.1899702670335,Bus,Lado Sarai Crossing (Aurobindo Marg)(DC5061_3704)
28.52647,77.1865,Bus,Qutub Minar(U01994_3705)
28.521822936008,77.1834179203565,Bus,Mehrauli Terminal(U01921_3706)
28.545303,76.987857,Bus,Kangan Heri - II(DC4754_3707)
28.529628,76.98658,Bus,Badu sarai Village(DC4756_3708)
28.52389,76.98659,Bus,Nanak Heri School(DC4758_3709)
28.520825,76.986148,Bus,Nanak Heri Village(DC4760_3710)
28.6763,77.3175,Bus,Jhilmil Xing(U03695_3711)
28.711648,77.107233,Bus,Rithala Crossing (Rohini Sec 6 Crossing)(DC0010_3712)
28.71363,77.104841,Bus,B-5 Rohini Som Bazar(DC0002_3713)
28.7150666666667,77.1038666666667,Bus,Rithala School(DC0001_3714)
28.717113,77.101457,Bus,Rithala Village(U00983_3715)
28.585756,76.980964,Bus,Paprawat Village(DC5444_3716)
28.642699,76.986388,Bus,Dichau Kalan School(DC4434_3718)
28.649433,76.990533,Bus,Neelwal Crossing(DC4711_3719)
28.664227,76.981124,Bus,Neelwal Village 2(DC5177_3720)
28.670052,76.979882,Bus,Neelwal Village(DC4987_3721)
28.677033,76.986967,Bus,Vaishno Mata Mandir(DC4988_3722)
28.682567,76.992433,Bus,Digambar Jain Mandir(DC4989_3723)
28.6711,77.1393,Bus,Punjabi Bagh East(U01357_3724)
28.652491,77.1080301,Bus,Raghubir Nagar F Block(DC0087_3725)
28.6506,77.1139,Bus,Holy Child School(DC0091_3726)
28.650873,77.124388,Bus,Raja Garden (Ring Road)(DC5247_3727)
28.6495,77.1998,Bus,Faiz Road(U02220_3728)
28.683783,77.207633,Bus,Kirodi Mal College(U99803_3729)
28.686728,77.206656,Bus,Ramjas College / Mourice Nagar 2(U02358_3730)
28.554992,77.164466,Bus,CPWD Colony Vasant Vihar(U01645_3731)
28.558583,77.158,Bus,Indian AirLine Colony/Priya Cinema(U01630PC_3732)
28.55995,77.157267,Bus,Modern School Vasant Vihar F Block(U01607_3733)
28.560383,77.16135,Bus,Vasant Vihar F Block Poorvi Marg(U99874_3734)
28.560433,77.164383,Bus,Vasant Lok(U99975_3735)
28.5879,77.2293,Bus,Pragati Vihar(U02769_3736)
28.6715,77.167733,Bus,Inderlok Metro Station(U01723_3737)
28.6681,77.0929,Bus,P.Vihar Power Houe(U00879_3738)
28.546098,77.195698,Bus,IIT Gate(U02137_3741)
28.5483,77.189083,Bus,Jia Sarai(U02069_3742)
28.549701,77.185427,Bus,IIT Hostel(U01931_3743)
28.567675,77.130403,Bus,Palam More(DC3640_3744)
28.569409,77.123374,Bus,Palam Airport  / IGI Airport T111(DC3641_3745)
28.57529,77.116745,Bus,IOL(DC3642_3746)
28.718025,77.0638,Bus,Rohini Sec 22 Terminal(DC3998_3757)
28.71915,77.064782,Bus,Aggarsain Hospital (Rohini Sec 22)(DC5175_3758)
28.69505,77.17952,Bus,Satyawati College Aryabhatt Enclave(DC3807_3759)
28.643854,77.20924,Bus,Chitra Gupta Road(DC4168_3760)
28.640495,77.208271,Bus,Chitra Gupta Road(U02409_3761)
28.6095,77.2332,Bus,Jaipur House(U02824_3762)
28.60635,77.234917,Bus,Bapa Nagar(U02845_3763)
28.601733,77.237817,Bus,Golf Club(U02873_3764)
28.7150833333333,77.1039,Bus,Rithala School(U01005_3765)
28.7138,77.105,Bus,B-5 Rohini Som Bazar(DC0047_3766)
28.7116,77.1074,Bus,Rithala Crossing(DC0048_3767)
28.6893,77.277855,Bus,Mauj Pur(DC3980_3768)
